,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Corrigendum Title,Corrigendum Type,View,Processing Fee in ₹,Conversion rate in ₹,1,NA,2,NA.1,3,NA.2,4,NA.3,5,NA.4,6,NA.5,7,NA.6,8,NA.7,9,NA.8,10,NA.9,11,NA.10,12,NA.11,13,NA.12,14,NA.13,15,NA.14,16,NA.15,17,NA.16,18,NA.17,19,NA.18,20,NA.19,21,NA.20,22,NA.21,23,NA.22,24,NA.23,25,NA.24,26,NA.25,27,NA.26,28,NA.27,29,NA.28
0,06-Jul-2023 06:50 PM,17-Jul-2023 04:30 PM,06-Jul-2023 06:50 PM,17-Jul-2023 02:00 PM,NA ,NA ,12-Jul-2023 02:00 PM,17-Jul-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,"Check list of items quoted , Annual turnover statement, experience details","2,000",Nil,Nil,No,Health and Family Welfare Department||Assam Medical Services Corporation Limited,NHM-43017/21/2022-Proc/2456,2023_HFWD_31534_1,Yes,Open Tender,Buy,Goods,2.0,No,No,Online,No,No,No,"2,40,121",Yes,fixed,,Nil,Nil,PROCUREMENT OF LASER CONSOLE AND EAR SPECULUM FOR DEIC,PROCUREMENT OF LASER CONSOLE AND EAR SPECULUM FOR DEIC,Please refer Tender documents. ,NA ,"1,20,06,050",Medical Equipments/Waste,NA ,Rate Contract,180.0,60.0,GUWAHATI,781026.0,AMSCL ,"OFFICE OF THE MANAGING DIRECTOR ASSAM MEDICAL SERVICES CORPORATION LIMITED Central Drug Ware House Campus, Patherquery, Narengi, Guwahati, Assam-781026 ",10-Jul-2023 03:30 PM ,AMSCL,No ,No,"MD, AMSCL","OFFICE OF THE MANAGING DIRECTOR ASSAM MEDICAL SERVICES CORPORATION LIMITED Central Drug Ware House Campus, Patherquery, Narengi, Guwahati, Assam-781026",1.0,SBI Bank,Health and Family Welfare Department||Assam Medical Services Corporation Limited,2023_HFWD_31534_1,NHM-43017/21/2022-Proc/2456,PROCUREMENT OF LASER CONSOLE AND EAR SPECULUM FOR DEIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30-Aug-2023 05:00 PM,11-Sep-2023 03:00 PM,30-Aug-2023 05:00 PM,11-Sep-2023 02:00 PM,30-Aug-2023 05:00 PM ,30-Aug-2023 06:00 PM ,30-Aug-2023 05:00 PM,11-Sep-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Tender fee and EMD,"4,654",Nil,Nil,No,Axom Sarba Siksha Abhijan Mission,CW/Tender/23-24/510/2023/130,2023_SSA_32174_38,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,"4,65,400",Yes,percentage,2.0%,Nil,Nil,Group no. 43,Construction of additional classroom in secondary schools under Lala and Katlicherra block in Hailakandi district.,Please refer Tender documents. ,NA ,"2,32,70,000",Civil Works - Building,NA ,Tender,180.0,180.0,Hailakandi,781019.0,"O/o The MD, Samagra Shiksha, Assam, Kahilipara ","O/o The MD, Samagra Shiksha, Assam, Kahilipara, Ghy-19 ",30-Aug-2023 06:00 PM ,"O/o The MD, Samagra Shiksha, Assam, Kahilipara",No ,No,"MD, Samagra Shiksha, Assam","O/o The MD, Samagra Shiksha, Assam, Kahilipara, Ghy-19",1.0,SBI Bank,Axom Sarba Siksha Abhijan Mission,2023_SSA_32174_38,CW/Tender/23-24/510/2023/130,Group no. 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29-Sep-2023 10:00 AM,03-Oct-2023 02:00 PM,29-Sep-2023 10:00 AM,03-Oct-2023 11:00 AM,29-Sep-2023 10:00 AM ,03-Oct-2023 10:00 AM ,29-Sep-2023 10:00 AM,03-Oct-2023 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,Cost of Bid Document,"1,853",Nil,Nil,Yes,Public Works Roads Department,CS/DTRD/SOPD(G)/7/2023-24,2023_PWD_32683_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,"1,23,530",Yes,fixed,,Nil,Nil,CRC-DTRD-186- Bishnujyoti Byelane No.1,Improvement Bishnujyoti Path Byelane No. 1 at Jayanagar under SOPD(G) for the year 2023-24.,Please refer Tender documents. ,NA ,"61,76,500",Civil Works,NA ,Tender,180.0,120.0,Kamrup,781021.0,NA ,NA ,NA ,"SE, PWD(R), City Road Circle",No ,No,"SE, PWD(R), City Road Circle","Bamunimaidam, Guwahati",1.0,SBI Bank,Public Works Roads Department,2023_PWD_32683_1,CS/DTRD/SOPD(G)/7/2023-24,CRC-DTRD-186- Bishnujyoti Byelane No.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,10-Aug-2023 04:00 PM,29-Aug-2023 03:30 PM,10-Aug-2023 04:00 PM,28-Aug-2023 02:00 PM,NA ,NA ,10-Aug-2023 04:00 PM,28-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical qualification,"2,000",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM-32033/3/2023-Const.NHM/83,2023_NHM_32031_2,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,92,000",Yes,percentage,2.0%,Nil,Nil,"Construction of AYUSH Dispensary (Assam Type) in Cachar District, group.21 (4 nos. of scheme in Cachar District) for FY 2022-23 under NAM, Assam.","Construction of AYUSH Dispensary (Assam Type) in Cachar District, group.21 (4 nos. of scheme in Cachar District) for FY 2022-23 under NAM, Assam.",Please refer Tender documents. ,NA ,"96,00,000",Construction Works,NA ,Tender,225.0,270.0,Cachar,788030.0,NA ,NA ,NA ,"Office of MD, NHM, Assam.",No ,No,"MD, NHM, Assam.","Office of MD, NHM, Assam.",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_32031_2,NHM-32033/3/2023-Const.NHM/83,"Construction of AYUSH Dispensary (Assam Type) in Cachar District, group.21 (4 nos. of scheme in Cachar District) for FY 2022-23 under NAM, Assam.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29-Jun-2023 09:00 AM,21-Jul-2023 03:00 PM,29-Jun-2023 09:00 AM,20-Jul-2023 02:00 PM,NA ,NA ,29-Jun-2023 10:00 AM,20-Jul-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,SBD,950.0,Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM-32031/4 2021 Construction NHM Part 75 13,2023_NHM_31428_29,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"92,797",Yes,percentage,2.0%,Nil,Nil,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 228 4 nos schemes in West Karbi Anglong district,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 228 4 nos schemes in West Karbi Anglong district,Please refer Tender documents. ,NA ,"46,39,828",Civil Works - Building,NA ,Tender,180.0,120.0,West Karbi Anglong District,782462.0,NA ,NA ,NA ,"o/o Mission Director, NHM, Assam",No ,No,Mission Director NHM Assam,"o/o Mission Director, NHM, Assam",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31428_29,NHM-32031/4 2021 Construction NHM Part 75 13,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 228 4 nos schemes in West Karbi Anglong district,1.0,Extension II,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31-Jul-2023 12:00 PM,22-Aug-2023 03:30 PM,31-Jul-2023 12:00 PM,21-Aug-2023 02:00 PM,NA ,NA ,31-Jul-2023 12:00 PM,21-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification,"1,500",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,32034/17/2023-Const-NHM/371,2023_NHM_31823_17,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,04,060",Yes,percentage,2.0%,Nil,Nil,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2022-23 48 nos.of Buildingless Sub-health Centres under NHM on Turnkey Basis. At CHOLONGPATHAR SC in Golaghat District,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2022-23 48 nos.of Buildingless Sub-health Centres under NHM on Turnkey Basis. At CHOLONGPATHAR SC in Golaghat District,Please refer Tender documents. ,NA ,"52,03,000",Civil Works - Building,NA ,Tender,180.0,180.0,Golaghat,785621.0,NA ,NA ,NA ,"Office of MD,NHM",No ,No,"MD,NHM","Office of MD,NHM Christian Basti Ghy-05",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31823_17,32034/17/2023-Const-NHM/371,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2022-23 48 nos.of Buildingless Sub-health Centres under NHM on Turnkey Basis. At CHOLONGPATHAR SC in Golaghat District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,05-Sep-2023 10:00 AM,12-Sep-2023 02:00 PM,05-Sep-2023 10:00 AM,11-Sep-2023 12:00 PM,05-Sep-2023 10:00 AM ,11-Sep-2023 11:00 AM ,05-Sep-2023 10:00 AM,11-Sep-2023 12:00 PM,1.0,Fee/PreQual/Technical,.pdf,Cost of Bid Document,"4,040",Nil,Nil,Yes,Public Works Roads Department,CS/DTRD/SOPD(G)/5/2023-24,2023_PWD_32364_9,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,"2,69,346",Yes,fixed,,Nil,Nil,CRC-DTRD-183- Hatigaon to Bhetapara,Repairing of road surface and road furniture works etc. at Hatigaon to Bhetapara Road in view of Durga Puja 2023 under SOPD (G) for the year 2023-24.,Please refer Tender documents. ,NA ,"1,34,67,300",Civil Works,NA ,Tender,180.0,30.0,Kamrup,781021.0,NA ,NA ,NA ,"SE, PWD(R), City Road Circle",No ,No,"SE, PWD(R), City Road Circle","Bamunimaidan, Guwahati",1.0,SBI Bank,Public Works Roads Department,2023_PWD_32364_9,CS/DTRD/SOPD(G)/5/2023-24,CRC-DTRD-183- Hatigaon to Bhetapara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11-Jul-2023 06:30 PM,05-Aug-2023 03:30 PM,11-Jul-2023 06:30 PM,04-Aug-2023 02:00 PM,NA ,NA ,11-Jul-2023 06:30 PM,04-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENT,"1,500",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM-32023/426/2023-CONST,2023_NHM_31622_11,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,04,060",Yes,percentage,2.0%,Nil,Nil,Construction of Buildingless Sub Health Centre in Andabhanga SC in Barpeta District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Andabhanga SC in Barpeta District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,Please refer Tender documents. ,NA ,"52,03,000",Civil Works - Building,NA ,Tender,180.0,180.0,BARPETA,781301.0,NA ,NA ,NA ,O/O MD NHM ASSAM,No ,No,MD NHM ASSAM,O/O MD NHM ASSAM,1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31622_11,NHM-32023/426/2023-CONST,Construction of Buildingless Sub Health Centre in Andabhanga SC in Barpeta District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,1.0,Date,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16-Aug-2023 09:00 AM,06-Sep-2023 02:00 PM,16-Aug-2023 09:00 AM,05-Sep-2023 02:00 PM,NA ,NA ,16-Aug-2023 09:00 AM,05-Sep-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical Documents,"2,000",Nil,Nil,No,Guwahati Municipal Corporation,GER/CE/1806/2019/282 Dated 10/08/2023,2023_GMC_32096_16,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,"1,88,940",Yes,fixed,,Nil,Nil,"Improvement of Chatribari Beelpar road, Div-IV",Construction of various Roads and Drains under GMC area under the award of SoPD 2020-21.,Please refer Tender documents. ,NA ,"94,47,000",Civil Works,NA ,Tender,180.0,90.0,GUWAHATI,781005.0,"OFFICE OF THE COMMISSIONER, GMC,BHANGAGARH, GHY-05 ","OFFICE OF THE COMMISSIONER, GMC,BHANGAGARH, GHY-05 ",23-Aug-2023 11:00 AM ,"OFFICE OF THE COMMISSIONER, GMC,BHANGAGARH, GHY-05",No ,No,"THE COMMISSIONER, GMC","OFFICE OF THE COMMISSIONER, GMC,BHANGAGARH, GHY-05",1.0,SBI Bank,Guwahati Municipal Corporation,2023_GMC_32096_16,GER/CE/1806/2019/282 Dated 10/08/2023,"Improvement of Chatribari Beelpar road, Div-IV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22-Sep-2023 09:00 AM,04-Oct-2023 03:30 PM,22-Sep-2023 09:00 AM,03-Oct-2023 02:00 PM,NA ,NA ,22-Sep-2023 09:00 AM,03-Oct-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical qualification,"1,500",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM-32034/17/2023-Const-NHM,2023_NHM_32615_6,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,04,060",Yes,percentage,2.0%,Nil,Nil,"Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos. of Buildingless Sub-health Centres under NHM Assam on TURN KEY BASIS , At Ganeshpather SC in Karbi Anglong District.","Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos. of Buildingless Sub-health Centres under NHM Assam on TURN KEY BASIS , At Ganeshpather SC in Karbi Anglong District.",Please refer Tender documents. ,NA ,"52,03,000",Civil Works - Building,NA ,Tender,180.0,180.0,Ganeshpather SC in Karbi Anglong District.,782461.0,NA ,NA ,NA ,"Office of MD,NHM",No ,No,"MD,NHM","Office of MD,NHM Christian Basti, Ghy-05",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_32615_6,NHM-32034/17/2023-Const-NHM,"Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos. of Buildingless Sub-health Centres under NHM Assam on TURN KEY BASIS , At Ganeshpather SC in Karbi Anglong District.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,18-Jul-2023 05:30 PM,01-Aug-2023 03:30 PM,18-Jul-2023 05:30 PM,31-Jul-2023 02:00 PM,NA ,NA ,18-Jul-2023 05:30 PM,31-Jul-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,SBD,"1,000",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM-32050/46/2021 Construction NHM 89,2023_NHM_31705_11,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"83,630",Yes,percentage,2.0%,Nil,Nil,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 37 6 nos schemes in Goalpara district,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 37 6 nos schemes in Goalpara district,Please refer Tender documents. ,NA ,"41,81,513",Civil Works - Building,NA ,Tender,180.0,120.0,Goalpara District,783101.0,NA ,NA ,NA ,"o/o Mission Director, NHM, Assam",No ,No,Mission Director NHM Assam,"o/o Mission Director, NHM, Assam",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31705_11,NHM-32050/46/2021 Construction NHM 89,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 37 6 nos schemes in Goalpara district,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,18-Aug-2023 10:00 AM,16-Sep-2023 03:00 PM,18-Aug-2023 10:00 AM,15-Sep-2023 04:00 PM,NA ,NA ,18-Aug-2023 11:00 AM,15-Sep-2023 04:00 PM,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,0.0,Nil,Nil,No,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,PHE_24_JJM_PB_23_24_T_13165_71,2023_PHED_32115_9,Yes,Open Tender,Works,Works,1.0,No,No,Not Applicable,No,No,No,0.0,No,fixed,,Nil,Nil,PKG 09 FIXATION OF RATES FOR ADDITIONAL ITEM FHTC WITH WATER STORAGE TANK MEANT FOR NEW PWSS UNDER CACHAR CIRCLE UNDER JJM ASSAM,PKG 09 FIXATION OF RATES FOR THE ADDITIONAL ITEM FUNCTIONAL HOUSEHOLD TAP CONNECTION WITH WATER STORAGE TANK MEANT TO BE PROVIDED TO NEW PIPED WATER SUPPLY SCHEMES UNDER CACHAR CIRCLE UNDER JAL JEEVAN MISSION ASSAM,Please refer Tender documents. ,NA ,0.0,Civil Works - Water Works,NA ,Tender,180.0,365,CACHAR,788001.0,NA ,NA ,NA ,O O THE CHIEF ENGINEER (PHE) WATER ASSAM,No ,No,CHIEF ENGINEER (PHE) WATER ASSAM,"HENGRABARI, GUWAHATI-36",1,,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,2023_PHED_32115_9,PHE_24_JJM_PB_23_24_T_13165_71,PKG 09 FIXATION OF RATES FOR ADDITIONAL ITEM FHTC WITH WATER STORAGE TANK MEANT FOR NEW PWSS UNDER CACHAR CIRCLE UNDER JJM ASSAM,,Date Corrigendum_01,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,19-Jul-2023 01:00 PM,01-Aug-2023 03:30 PM,19-Jul-2023 01:00 PM,31-Jul-2023 02:00 PM,NA ,NA ,19-Jul-2023 01:00 PM,31-Jul-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,SBD,"1,000",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM-32050/46/2021 Construction NHM 89,2023_NHM_31705_23,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"97,983",Yes,percentage,2.0%,Nil,Nil,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 15 7 nos schemes in Lakhimpur district,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 15 7 nos schemes in Lakhimpur district,Please refer Tender documents. ,NA ,"48,99,159",Civil Works - Building,NA ,Tender,180.0,120.0,Lakhimpur District,787001.0,NA ,NA ,NA ,"o/o Mission Director, NHM, Assam",No ,No,Mission Director NHM Assam,"o/o Mission Director, NHM, Assam",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31705_23,NHM-32050/46/2021 Construction NHM 89,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 15 7 nos schemes in Lakhimpur district,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,08-Jul-2023 03:00 PM,25-Jul-2023 03:30 PM,08-Jul-2023 03:00 PM,24-Jul-2023 02:00 PM,NA ,NA ,08-Jul-2023 03:00 PM,24-Jul-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,BID DOCUMENT,"1,500",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM-32042/6/2022-NHM-COST,2023_NHM_31578_19,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,04,060",Yes,percentage,2.0%,Nil,Nil,Construction of Buildingless Sub Health Centre in Ramnagar SC in Cachar District under PM ABHIM for the FY 2021 22 under NHM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Ramnagar SC in Cachar District under PM ABHIM for the FY 2021 22 under NHM on Turnkey Basis,Please refer Tender documents. ,NA ,"52,03,000",Civil Works - Building,NA ,Tender,180.0,180.0,CACHAR,788112.0,NA ,NA ,NA ,O/O MD NHM ASSAM,No ,No,MD NHM ASSAM,O/O MD NHM ASSAM,1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31578_19,NHM-32042/6/2022-NHM-COST,Construction of Buildingless Sub Health Centre in Ramnagar SC in Cachar District under PM ABHIM for the FY 2021 22 under NHM on Turnkey Basis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,18-Aug-2023 10:30 AM,16-Sep-2023 03:00 PM,18-Aug-2023 10:30 AM,15-Sep-2023 04:00 PM,NA ,NA ,18-Aug-2023 11:00 AM,15-Sep-2023 04:00 PM,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,0.0,Nil,Nil,No,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,PHE_24_JJM_PB_23_24_T_13165_71,2023_PHED_32115_11,Yes,Open Tender,Works,Works,1.0,No,No,Not Applicable,No,No,No,0.0,No,fixed,,Nil,Nil,PKG 11 FIXATION OF RATES FOR ADDITIONAL ITEM FHTC WITH WATER STORAGE TANK MEANT FOR NEW PWSS UNDER KARBI ANGLONG AUTONOMOUS COUNCIL UNDER JJM ASSAM,PKG 11 FIXATION OF RATES FOR THE ADDITIONAL ITEM FUNCTIONAL HOUSEHOLD TAP CONNECTION WITH WATER STORAGE TANK MEANT TO BE PROVIDED TO NEW PIPED WATER SUPPLY SCHEMES UNDER KARBI ANGLONG AUTONOMOUS COUNCIL UNDER JAL JEEVAN MISSION ASSAM,Please refer Tender documents. ,NA ,0.0,Civil Works - Water Works,NA ,Tender,180.0,365,KARBI ANGLONG AUTONOMOUS COUNCIL,782462.0,NA ,NA ,NA ,O O THE CHIEF ENGINEER (PHE) WATER ASSAM,No ,No,CHIEF ENGINEER (PHE) WATER ASSAM,"HENGRABARI, GUWAHATI-36",1,,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,2023_PHED_32115_11,PHE_24_JJM_PB_23_24_T_13165_71,PKG 11 FIXATION OF RATES FOR ADDITIONAL ITEM FHTC WITH WATER STORAGE TANK MEANT FOR NEW PWSS UNDER KARBI ANGLONG AUTONOMOUS COUNCIL UNDER JJM ASSAM,,corrigendum,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31-Aug-2023 03:00 PM,11-Sep-2023 03:00 PM,31-Aug-2023 03:00 PM,11-Sep-2023 02:00 PM,31-Aug-2023 03:00 PM ,31-Aug-2023 04:00 PM ,31-Aug-2023 03:00 PM,11-Sep-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Tender fee and EMD,"5,370",Nil,Nil,No,Axom Sarba Siksha Abhijan Mission,CW/Tender/23-24/510/2023/130,2023_SSA_32174_58,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,"5,37,000",Yes,percentage,2.0%,Nil,Nil,Group No. 61,Construction of additional classroom in secondary schools under Mankachar block in South Salmara-Mankachar district.,Please refer Tender documents. ,NA ,"2,68,50,000",Civil Works - Building,NA ,Tender,180.0,180.0,Mankachar,781019.0,"O/o The MD, Samagra Shiksha, Assam, Kahilipara ","O/o The MD, Samagra Shiksha, Assam, Kahilipara, Ghy-19 ",31-Aug-2023 04:00 PM ,"O/o The MD, Samagra Shiksha, Assam, Kahilipara",No ,No,"MD, Samagra Shiksha, Assam","O/o The MD, Samagra Shiksha, Assam, Kahilipara, Ghy-19",1.0,SBI Bank,Axom Sarba Siksha Abhijan Mission,2023_SSA_32174_58,CW/Tender/23-24/510/2023/130,Group No. 61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,09-Sep-2023 04:00 PM,29-Sep-2023 03:00 PM,09-Sep-2023 04:30 PM,29-Sep-2023 02:00 PM,NA ,NA ,09-Sep-2023 05:00 PM,29-Sep-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,NIT,"1,500",Nil,Nil,No,Axom Sarba Siksha Abhijan Mission,E282855_SSA_12020_19_2023MIS,2023_SSA_32428_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,"5,000",No,fixed,,Nil,Nil,AMC for Printing Devices,ANNUAL MAINTENANCE CONTRACT OF PRINTING DEVICES,ref. bid document ,NA ,,Miscellaneous Works,NA ,Tender,90.0,60.0,"SSA,Kahilipara, Guwahati",781019.0,NA ,NA ,NA ,"SSA,Kahilipara, Guwahati",No ,No,"MD, SSA, Assam","SSA,Kahilipara, Guwahati",1.0,SBI Bank,Axom Sarba Siksha Abhijan Mission,2023_SSA_32428_1,E282855_SSA_12020_19_2023MIS,AMC for Printing Devices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
