iph_det_id,iph_loss_is,scheme_id,totalscheme,amount,details,entry_by,entry_date,ip_add,status,updated_by
12109,5542,1002,1.0,4.5, rising main 150 mm dia washed due to heavy Rain ,2072.0,2021-10-06 12:42:46.300,117.212.73.5,Active,
12110,5543,1002,1.0,6.5, rising Main 150 mm dia washed away due to heavy Rain ,2072.0,2021-10-06 12:44:05.137,117.212.73.5,Active,
12111,5544,1,1.0,20.05, Damage of peculation well  common head site crate ,2072.0,2021-10-06 12:46:26.910,117.212.73.5,Active,
12112,5545,3,16.0,14.6,"Due to land slide , hand pumps structures damaged , debris enetred  in hand pump which needs flushing and change of accessories",2072.0,2021-10-06 15:05:03.770,117.212.78.191,Active,
12113,5545,1002,14.0,84.0,"due to diversion of flow of  heavy flood entered in fields and distribtion pipes damaged , outlets collapsed which needs replacement ",2072.0,2021-10-06 15:05:03.800,117.212.78.191,Active,
12116,5547,2002,1.0,24.0,FP Phase-4th from RD 43600 to 4300 mtr. left bank of Swan River ( THe apron has damaged in 1.5 mtr width in a double layer in a length of 600 mtr. due to excessive scouring on left side of swan river,4317.0,2021-10-06 17:25:00.083,117.215.242.218,Active,
12117,5548,2002,1.0,30.0,F.P work Phase-4th  launching apron due to excessive scouring from RD 49700 to 49900 in a length of 200 mtr on left bank of swan river ,4317.0,2021-10-06 17:27:04.873,117.215.242.218,Active,
12118,5549,2002,1.0,45.0,FP work Phase- 4th launching of apron due to excessive scouring from RD 50700 to 51000 in a length of 300 mtr on left bank of main swan river ,4317.0,2021-10-06 17:29:12.440,117.215.242.218,Active,
12121,5552,2002,1.0,22.0,Phase-3rd from RD 1500 to 1000 on right bank of main swan river (apron damaged in 1.50 mtrs. width in double layer in a length of 500 mtr.,4317.0,2021-10-06 17:39:33.090,117.215.242.218,Active,
12122,5553,2002,1.0,14.0,"Phase-3rd from RD 2000, RD1500, RD 800 right bank of main swan river ( three point existing embankment stone pitching has been damaged in 75m length on right bank of main swan river ",4317.0,2021-10-06 17:41:52.397,117.215.242.218,Active,
12123,5554,2002,1.0,52.0,F.P Work Phase-4th from RD 34700/3200 to 4500 Garni khad left bank (apron has damaged 1.5 mtrs width in double layer in a length of 1300 mt. due to excessive scouring on left side of Garni Khad,4317.0,2021-10-06 17:48:54.390,117.215.242.218,Active,
12124,5555,2002,1.0,50.0,F.P Work Phase- 4th from RD 39300/0 to 500 left bank of katour khad  (Existing apronand pitching  washed away from RD 39300/0 to 500 in length of 500 mtr on left bank of katour khad ,4317.0,2021-10-06 17:53:07.910,117.215.242.218,Active,
12125,5556,2002,1.0,30.0,FP Work Phase-4th 200 mtr long apron totally damaged/ washed away in 2 rows  from RD 36400 to 36600 on right bank of Main Swan River,4317.0,2021-10-06 17:59:42.590,117.215.242.218,Active,
12126,5557,2002,1.0,15.0,FP work Phase-4th 200 mtr long apron totaly damaged/washed away in 2 rows from RD 25100 to 25300 on rigth bank of Main Swan River,4317.0,2021-10-06 18:01:53.717,117.215.242.218,Active,
12128,5559,2002,1.0,20.01,FP work Phase-4th from RD 24325/6600 to 6800 right side of lalsingi  khad ( existing embnamkment loose pitching and apron has damaged in 200 mtr. lalsingi khad,4317.0,2021-10-06 18:06:47.663,117.215.242.218,Deleted,
12130,5561,2002,1.0,20.0,FP Phase- 4th from RD 24325/6600 to 6800 lalsingi khad ( existing embankment loose stone pitching and apron damaged in length 200 mtr. lalsingi khad ,4317.0,2021-10-06 18:18:58.530,117.215.254.135,Active,
12132,5563,2002,1.0,30.0,FP work Phase-4th from RD 19600/1100/0 to500 on right side of Rainsary khad ( existing crate wall has been damaged in a length of 500 mtr on right side of Rainsary khad,4317.0,2021-10-06 18:23:04.450,117.215.254.135,Active,
12133,5564,2002,1.0,50.0,FP Work Phase 4th  from RD 19600/9300/1000/0 to 600  cultivated land has been damaged on both sideof nayan DA Choe in a length of 600 mtr. on left side of Sanjhot khad,4317.0,2021-10-06 18:25:55.040,117.215.254.135,Active,
12134,5565,2002,1.0,70.0,FP Work Phase-4th Jhamber Khad on left bank of Main Swan River (The cultivated  land has been damaged in a length of 600 mtr on left bank of Main Swan River,4317.0,2021-10-06 18:29:23.703,117.215.254.135,Active,
12135,5566,2002,1.0,80.0,F.P.Work to Jhakhar Khad  Existing embankment i/c apron fully damaged from RD 400 to 800 on both banks of Jhakhar khad,4317.0,2021-10-06 18:39:42.723,117.215.254.135,Active,
12136,5567,2002,1.0,25.0,F.P Work to Joh Khad 500 mtr long apron totally damaged/washed away from RD 2300 to 2800 on right bank of Joh Khad ,4317.0,2021-10-06 18:41:17.370,117.215.254.135,Active,
12138,5569,2002,1.0,30.0,FP Work Phase- 2nd from RD 17660/17810 left bank of main Swan River apron has damaged 3.00 mtrs width in double layer in alength of 150mt,4317.0,2021-10-06 18:45:49.273,117.215.254.135,Active,
12139,5570,2002,1.0,22.0,FP Work Phase-2nd from RD 16160 to 16310 left bank of main Swan River Apron has damaged in 3.00 mtr. width in double layer in alength of 150 mtr.,4317.0,2021-10-06 18:48:15.877,117.215.254.135,Active,
12140,5571,2002,1.0,4.4,FP Work Phase- 2nd  RD 16500 to 16600 right bank of Main Swan River  apron has damaged in the 1.50 mtrs width in double layer in length of 100 mtr.,4317.0,2021-10-06 18:51:29.467,117.215.254.135,Active,
12141,5572,1002,1.0,3.0,FIS Pooh Kuhl in GP Pooh ,2088.0,2021-10-08 14:36:12.597,59.89.13.66,Deleted,
12142,5572,1002,2.0,2.0,FIS Lower Pooh Kuhl in GP Pooh ,2088.0,2021-10-08 14:36:12.613,59.89.13.66,Deleted,
12143,5572,1002,3.0,5.0,FIS Zangti kuhl in GP Giabong ,2088.0,2021-10-08 14:36:12.630,59.89.13.66,Deleted,
12144,5572,1002,4.0,5.0,"FIS Holiyata in GP Giabong
",2088.0,2021-10-08 14:36:12.643,59.89.13.66,Deleted,
12145,5572,1002,5.0,4.0,FIS Yangti Kuhl in GP Dubling,2088.0,2021-10-08 14:36:12.660,59.89.13.66,Deleted,
12146,5572,1002,6.0,2.5,FIS Sarver in GP Labrang,2088.0,2021-10-08 14:36:12.677,59.89.13.66,Deleted,
12147,5572,1002,7.0,2.0,FIS Kolvar in GP Labrang,2088.0,2021-10-08 14:36:12.677,59.89.13.66,Deleted,
12148,5572,1002,8.0,1.5,FIS Namklang in GP Labrang,2088.0,2021-10-08 14:36:12.690,59.89.13.66,Deleted,
12149,5572,1002,9.0,1.2,FIS Mayur in GP Kanam ,2088.0,2021-10-08 14:36:12.707,59.89.13.66,Deleted,
12150,5572,1002,10.0,2.0,FIS Joffo in GP Kanam ,2088.0,2021-10-08 14:36:12.723,59.89.13.66,Deleted,
12151,5572,1002,11.0,3.0,FIS Mayur-II in GP Kanam ,2088.0,2021-10-08 14:36:12.737,59.89.13.66,Deleted,
12152,5572,1002,12.0,3.0,FIS Gosma Horing Papa in GP Nesang,2088.0,2021-10-08 14:36:12.770,59.89.13.66,Deleted,
12153,5572,1002,13.0,3.0,"FIS Kochal, FIS Landless, FIS Palthang in GP Sunnam",2088.0,2021-10-08 14:36:12.770,59.89.13.66,Deleted,
12154,5573,1002,1.0,3.0,FIS Pooh Kuhl in GP Pooh ,2088.0,2021-10-08 14:36:48.950,59.89.13.66,Deleted,
12155,5573,1002,2.0,2.0,FIS Lower Pooh Kuhl in GP Pooh ,2088.0,2021-10-08 14:36:48.963,59.89.13.66,Deleted,
12156,5573,1002,3.0,5.0,FIS Zangti kuhl in GP Giabong ,2088.0,2021-10-08 14:36:48.980,59.89.13.66,Deleted,
12157,5573,1002,4.0,5.0,"FIS Holiyata in GP Giabong
",2088.0,2021-10-08 14:36:48.997,59.89.13.66,Deleted,
12158,5573,1002,5.0,4.0,FIS Yangti Kuhl in GP Dubling,2088.0,2021-10-08 14:36:49.010,59.89.13.66,Deleted,
12159,5573,1002,6.0,2.5,FIS Sarver in GP Labrang,2088.0,2021-10-08 14:36:49.043,59.89.13.66,Deleted,
12160,5573,1002,7.0,2.0,FIS Kolvar in GP Labrang,2088.0,2021-10-08 14:36:49.060,59.89.13.66,Deleted,
12161,5573,1002,8.0,1.5,FIS Namklang in GP Labrang,2088.0,2021-10-08 14:36:49.073,59.89.13.66,Deleted,
12162,5573,1002,9.0,1.2,FIS Mayur in GP Kanam ,2088.0,2021-10-08 14:36:49.090,59.89.13.66,Deleted,
12163,5573,1002,10.0,2.0,FIS Joffo in GP Kanam ,2088.0,2021-10-08 14:36:49.107,59.89.13.66,Deleted,
12164,5573,1002,11.0,3.0,FIS Mayur-II in GP Kanam ,2088.0,2021-10-08 14:36:49.120,59.89.13.66,Deleted,
12165,5573,1002,12.0,3.0,FIS Gosma Horing Papa in GP Nesang,2088.0,2021-10-08 14:36:49.137,59.89.13.66,Deleted,
12166,5573,1002,13.0,3.0,"FIS Kochal, FIS Landless, FIS Palthang in GP Sunnam",2088.0,2021-10-08 14:36:49.153,59.89.13.66,Deleted,
12167,5574,1002,1.0,3.0,FIS Pooh Kuhl in GP Pooh,2088.0,2021-10-08 14:53:17.630,59.89.13.66,Active,
12168,5574,1002,2.0,2.0,FIS Lower Pooh Kuhl in GP Pooh,2088.0,2021-10-08 14:53:17.643,59.89.13.66,Active,
12169,5574,1002,3.0,5.0,FIS Zangti Kuhl in GP Giabong ,2088.0,2021-10-08 14:53:17.660,59.89.13.66,Active,
12170,5574,1002,4.0,5.0,FIS Holiyata kuhl in GP Giabong ,2088.0,2021-10-08 14:53:17.673,59.89.13.66,Active,
12171,5574,1002,5.0,4.0,FIS Yangti kuhl in GP Dubling ,2088.0,2021-10-08 14:53:17.690,59.89.13.66,Active,
12172,5574,1002,6.0,2.5,FIS Sarver in GP Labrang ,2088.0,2021-10-08 14:53:17.707,59.89.13.66,Active,
12173,5574,1002,7.0,2.0,FIS Kolver in GP Labrang ,2088.0,2021-10-08 14:53:17.720,59.89.13.66,Active,
12174,5574,1002,8.0,1.5,FIS Namklang in GP Labrang ,2088.0,2021-10-08 14:53:17.720,59.89.13.66,Active,
12175,5574,1002,9.0,1.2,FIS Mayur in GP Kanam ,2088.0,2021-10-08 14:53:17.753,59.89.13.66,Active,
12176,5574,1002,10.0,2.0,FIS Joffo in GP Kanam ,2088.0,2021-10-08 14:53:17.770,59.89.13.66,Active,
12177,5574,1002,11.0,3.0,FIS Mayur-II in GP Kanam ,2088.0,2021-10-08 14:53:17.800,59.89.13.66,Active,
12178,5574,1002,12.0,3.0,FIS Gosama Horing Papa in GP Nesang ,2088.0,2021-10-08 14:53:17.817,59.89.13.66,Active,
12179,5574,1002,13.0,3.0,"FIS Kochal,FIS Landless,FIS Palthang in SP Sunnam",2088.0,2021-10-08 14:53:17.817,59.89.13.66,Active,
12180,5574,1002,14.0,10.0,FIS Jangi Phase-II in GP Rarang ,2088.0,2021-10-08 14:53:17.830,59.89.13.66,Active,
12181,5574,1002,15.0,14.0,FIS Lavan in GP Moorang ,2088.0,2021-10-08 14:53:17.847,59.89.13.66,Active,
12182,5574,1002,16.0,10.0,FIS Panaserin in GP Lippa ,2088.0,2021-10-08 14:53:17.880,59.89.13.66,Active,
12183,5574,1002,17.0,10.0,FIS Jangi in GP Jangi ,2088.0,2021-10-08 14:53:17.893,59.89.13.66,Active,
12184,5574,1002,18.0,5.0,FIS Pibber in GP Thangi ,2088.0,2021-10-08 14:53:17.910,59.89.13.66,Active,
12185,5574,-1,19.0,3.5,FIS Chulling in GP Chulling ,2088.0,2021-10-08 14:53:17.910,59.89.13.66,Active,
12186,5574,1002,20.0,5.0,FIS Dolta to Katak in GP Hango ,2088.0,2021-10-08 14:53:17.940,59.89.13.66,Active,
12187,5574,1002,21.0,7.5,FIS Lower thangkarma in GP Chango ,2088.0,2021-10-08 14:53:17.957,59.89.13.66,Active,
12188,5574,1002,22.0,3.5,FIS upper thangkarma in GP Chango ,2088.0,2021-10-08 14:53:17.957,59.89.13.66,Active,
12189,5574,1002,23.0,3.0,FIS Grampoo to Poo in GP Shalkhar ,2088.0,2021-10-08 14:53:17.970,59.89.13.66,Active,
12190,5574,1002,24.0,2.5,FIS Challa banzar rishling in GP Shalkhar ,2088.0,2021-10-08 14:53:17.987,59.89.13.66,Active,
12191,5574,1002,25.0,4.0,FIS Nothang in GP Chango ,2088.0,2021-10-08 14:53:18.020,59.89.13.66,Active,
12192,5574,1002,26.0,2.0,FIS Sumra in GP Sumra ,2088.0,2021-10-08 14:53:18.033,59.89.13.66,Active,
12193,5574,1002,27.0,5.0,FIS Mamdung nalah to Kala Darche in GP Sumra ,2088.0,2021-10-08 14:53:18.067,59.89.13.66,Active,
12194,5574,1002,28.0,3.0,FIS Angche in GP shalkhar ,2088.0,2021-10-08 14:53:18.080,59.89.13.66,Active,
12195,5574,1002,29.0,5.0,FIS Gangtoksa in GP Chango ,2088.0,2021-10-08 14:53:18.097,59.89.13.66,Active,
12196,5574,1002,30.0,2.5,FIS Youryok in GP Chango ,2088.0,2021-10-08 14:53:18.113,59.89.13.66,Active,
12197,5574,1002,31.0,2.5,FIS Zohang in GP Chango ,2088.0,2021-10-08 14:53:18.130,59.89.13.66,Active,
12198,5574,1002,32.0,3.0,FIS Nakhtar to Malling in GP Nako ,2088.0,2021-10-08 14:53:18.143,59.89.13.66,Active,
12199,5574,1002,33.0,3.0,FIS Sapni serti in GP Chango ,2088.0,2021-10-08 14:53:18.160,59.89.13.66,Active,
12200,5574,1002,34.0,2.5,FIS Lidhi Dogri to Gordang in GP Chango ,2088.0,2021-10-08 14:53:18.190,59.89.13.66,Active,
12201,5575,2,1.0,5.0,WSS Pooh in GP Pooh ,2088.0,2021-10-08 15:22:43.593,117.212.99.245,Active,
12202,5575,2,2.0,3.0,WSS Dubling in GP Dubling ,2088.0,2021-10-08 15:22:43.610,117.212.99.245,Active,
12203,5575,2,3.0,5.0,WSS Namgia in GP Namgia ,2088.0,2021-10-08 15:22:43.640,117.212.99.245,Active,
12204,5575,2,4.0,2.0,WSS Giabong in GP Giabong ,2088.0,2021-10-08 15:22:43.657,117.212.99.245,Active,
12205,5575,2,5.0,1.5,WSS Labrang in GP Labrang ,2088.0,2021-10-08 15:22:43.687,117.212.99.245,Active,
12206,5575,2,6.0,1.5,WSS Kanam in GP Kanam ,2088.0,2021-10-08 15:22:43.703,117.212.99.245,Active,
12207,5575,2,7.0,4.0,"WSS Rarang,Swaden,Khadra, Sheela pur in GP Rarang ",2088.0,2021-10-08 15:22:43.720,117.212.99.245,Active,
12208,5575,2,8.0,4.0,WSS Rispa in Rispa ,2088.0,2021-10-08 15:22:43.733,117.212.99.245,Active,
12209,5575,2,9.0,3.0,WSS Ribba in GP Ribba ,2088.0,2021-10-08 15:22:43.767,117.212.99.245,Active,
12210,5575,2,10.0,3.0,WSS Lippa in GP Lippa ,2088.0,2021-10-08 15:22:43.780,117.212.99.245,Active,
12211,5575,2,11.0,5.0,WSS Jangi in GP Jangi ,2088.0,2021-10-08 15:22:43.810,117.212.99.245,Active,
12212,5575,2,12.0,3.0,WSS Upper Leo in GP Leo ,2088.0,2021-10-08 15:22:43.827,117.212.99.245,Active,
12213,5575,2,13.0,5.0,WSS Hango in GP Hango ,2088.0,2021-10-08 15:22:43.860,117.212.99.245,Active,
12214,5575,2,14.0,2.0,WSS Malling in GP Nako ,2088.0,2021-10-08 15:22:43.873,117.212.99.245,Active,
12215,5575,2,15.0,3.0,WSS Kah in GP Nako ,2088.0,2021-10-08 15:22:43.907,117.212.99.245,Active,
12216,5575,2,16.0,3.5,WSS Chulling in GP Chulling ,2088.0,2021-10-08 15:22:43.920,117.212.99.245,Active,
12217,5575,2,17.0,3.0,WSS Yangthang in GP Nako ,2088.0,2021-10-08 15:22:43.953,117.212.99.245,Active,
12218,5575,2,18.0,2.5,WSS Lower chango in GP Chango ,2088.0,2021-10-08 15:22:43.970,117.212.99.245,Active,
12219,5575,2,19.0,3.0,WSS Shalkhar in GP Shalkhar ,2088.0,2021-10-08 15:22:43.983,117.212.99.245,Active,
12220,5575,2,20.0,2.5,WSS Sumra in GP Sumra ,2088.0,2021-10-08 15:22:44.017,117.212.99.245,Active,
12221,5576,2,1.0,2.5,WSS Ribba ,2088.0,2021-10-08 15:24:08.003,117.212.99.245,Deleted,
12222,5576,2,2.0,2.0,WSS Rarang ,2088.0,2021-10-08 15:24:08.037,117.212.99.245,Deleted,
12223,5577,2,1.0,2.0,WSS Peo Township ,2088.0,2021-10-13 16:34:21.667,169.149.220.219,Active,
12224,5577,2,2.0,1.0,WSS Tarkhwa markingram,2088.0,2021-10-13 16:34:21.680,169.149.220.219,Active,
12225,5577,1002,3.0,15.0,FIS Khawangi Tellangi,2088.0,2021-10-13 16:34:21.697,169.149.220.219,Active,
12226,5578,2,1.0,4.5,WSS Urni,2088.0,2021-10-21 15:42:03.973,117.247.210.62,Active,
12227,5579,1002,1.0,30.0,FIS Boktu,2088.0,2021-10-22 11:14:42.413,117.242.110.202,Active,
12228,5579,1002,2.0,20.0,FIS Nalzo to Bodh mandir ,2088.0,2021-10-22 11:14:42.430,117.242.110.202,Active,
12229,5579,1002,3.0,4.0,FIS Rang Kulang,2088.0,2021-10-22 11:14:42.447,117.242.110.202,Active,
12230,5579,2,4.0,3.0,WSS Kalpa,2088.0,2021-10-22 11:14:42.460,117.242.110.202,Active,
12231,5579,2,5.0,2.0,WSS to Lower chinni,2088.0,2021-10-22 11:14:42.477,117.242.110.202,Active,
12232,5579,2,6.0,8.0,WSS Boktu Kulango,2088.0,2021-10-22 11:14:42.510,117.242.110.202,Active,
12233,5579,2,7.0,4.0,WSS Machak,2088.0,2021-10-22 11:14:42.523,117.242.110.202,Active,
12234,5579,2,8.0,3.0,WSS Roghi,2088.0,2021-10-22 11:14:42.540,117.242.110.202,Active,
12235,5580,1002,1.0,15.0,FIS Khwangi Tellangi,2088.0,2021-10-22 11:20:37.953,117.242.110.202,Active,
12236,5580,2,2.0,4.0,WSS Peo Township ,2088.0,2021-10-22 11:20:37.953,117.242.110.202,Active,
12237,5580,2,3.0,10.0,WSS Tellangi group of Village,2088.0,2021-10-22 11:20:37.953,117.242.110.202,Active,
12238,5580,2,4.0,3.0,WSS Tarkhwa markingram,2088.0,2021-10-22 11:20:37.970,117.242.110.202,Active,
12239,5581,2,18.0,45.0,"Pump House, filter tank, source intake & feeder line, raising main damaged etc. due to heavy rain. ",2168.0,2021-11-09 16:13:28.550,59.95.213.7,Active,
12240,5582,1002,4.0,8.0,Mono submersible pump & feeder channel damaged due to heavy rain. ,2168.0,2021-11-09 16:14:47.470,59.95.213.7,Active,
12241,5583,2,1.0,1.0,dffgghh,2056.0,2021-11-20 14:00:07.560,117.206.194.236,Deleted,
12242,5583,3,1.0,0.5,fggh,2056.0,2021-11-20 14:00:07.577,117.206.194.236,Deleted,
12243,5584,1002,1.0,1.5,FIS Chulling ,2088.0,2021-12-06 15:49:05.660,117.212.96.115,Active,
12244,5584,1002,2.0,2.0,FIS Dolta to Katak ,2088.0,2021-12-06 15:49:05.660,117.212.96.115,Active,
12245,5584,1002,3.0,1.5,FIS Lower Thangkarma ,2088.0,2021-12-06 15:49:05.660,117.212.96.115,Active,
12246,5584,1002,4.0,1.5,FIS Upper Thangkarma ,2088.0,2021-12-06 15:49:05.707,117.212.96.115,Active,
12247,5584,1002,5.0,1.5,FIS Garmpoo to Pooh ,2088.0,2021-12-06 15:49:05.707,117.212.96.115,Active,
12248,5584,1002,6.0,1.0,FIS Challa banzar rishling in GP Shalkhar ,2088.0,2021-12-06 15:49:05.753,117.212.96.115,Active,
12249,5584,1002,7.0,2.0,FIS Nothang in GP Chango ,2088.0,2021-12-06 15:49:05.800,117.212.96.115,Active,
12250,5584,1002,8.0,1.5,FIS Sumra ,2088.0,2021-12-06 15:49:05.800,117.212.96.115,Active,
12251,5584,1002,9.0,2.0,FIS Mamdang Nalah in GP sumra ,2088.0,2021-12-06 15:49:05.800,117.212.96.115,Active,
12252,5584,1002,10.0,1.5,FIS Angche in GP Shalkhar ,2088.0,2021-12-06 15:49:05.800,117.212.96.115,Active,
12253,5584,1002,11.0,1.0,FIS Gangtoska in GP Chango ,2088.0,2021-12-06 15:49:05.817,117.212.96.115,Active,
12254,5584,1002,12.0,1.0,FIS Yuryok in GP Chango ,2088.0,2021-12-06 15:49:05.817,117.212.96.115,Active,
12255,5584,1002,13.0,1.5,FIS Johang in GP Chango ,2088.0,2021-12-06 15:49:05.817,117.212.96.115,Active,
12256,5584,1002,14.0,1.5,FIS Naktar to Malling ,2088.0,2021-12-06 15:49:05.847,117.212.96.115,Active,
12257,5584,1002,15.0,3.0,FIS Sapni Serti in GP Chango ,2088.0,2021-12-06 15:49:05.847,117.212.96.115,Active,
12258,5584,1002,16.0,1.0,FIS Ldhi Dogri to Gordang ,2088.0,2021-12-06 15:49:05.847,117.212.96.115,Active,
12259,5584,1002,17.0,2.0,FIS Yanti Kanda Dubling ,2088.0,2021-12-06 15:49:05.893,117.212.96.115,Active,
12260,5584,1002,18.0,2.0,FIS Hopsang to Garden colony in GP Namgia ,2088.0,2021-12-06 15:49:05.893,117.212.96.115,Active,
12261,5584,1002,19.0,1.0,FIS Lower Pooh ,2088.0,2021-12-06 15:49:05.893,117.212.96.115,Active,
12262,5584,1002,20.0,1.5,FIS Pooh ,2088.0,2021-12-06 15:49:05.893,117.212.96.115,Active,
12263,5584,1002,21.0,5.0,FIS Holiyata ,2088.0,2021-12-06 15:49:05.940,117.212.96.115,Active,
12264,5584,1002,22.0,3.5,FIS Zangti in GP Giabong ,2088.0,2021-12-06 15:49:05.940,117.212.96.115,Active,
12265,5584,1002,23.0,4.0,FIS Kochal in GP Sunnam ,2088.0,2021-12-06 15:49:05.990,117.212.96.115,Active,
12266,5584,1002,24.0,1.0,FIS Land Less Sunnam ,2088.0,2021-12-06 15:49:05.990,117.212.96.115,Active,
12267,5584,1002,25.0,2.0,FIS Reken in GP Ropa ,2088.0,2021-12-06 15:49:06.037,117.212.96.115,Active,
12268,5584,1002,26.0,4.0,FIS Jangi ,2088.0,2021-12-06 15:49:06.083,117.212.96.115,Active,
12269,5584,1002,27.0,3.0,FIS Panasaring in GP Lippa ,2088.0,2021-12-06 15:49:06.130,117.212.96.115,Active,
12270,5584,1002,28.0,1.0,FIS Khamas in GP Lippa ,2088.0,2021-12-06 15:49:06.130,117.212.96.115,Active,
12271,5584,1002,29.0,1.5,FIS Tokto in GP Asrang ,2088.0,2021-12-06 15:49:06.130,117.212.96.115,Active,
12272,5584,1002,30.0,15.0,FIS Leaven in GP Moorang ,2088.0,2021-12-06 15:49:06.143,117.212.96.115,Active,
12273,5584,1002,31.0,3.5,FIS Thangi ,2088.0,2021-12-06 15:49:06.143,117.212.96.115,Active,
12274,5584,1002,32.0,4.0,FIS Pibber in GP Thangi ,2088.0,2021-12-06 15:49:06.207,117.212.96.115,Active,
12275,5584,1002,33.0,12.0,FIS Jangi Phase-II,2088.0,2021-12-06 15:49:06.207,117.212.96.115,Active,
12276,5585,2,1.0,1.0,WSS Upper Leo ,2088.0,2021-12-06 15:58:10.847,117.212.96.115,Active,
12277,5585,2,2.0,1.0,WSS Hango ,2088.0,2021-12-06 15:58:10.863,117.212.96.115,Active,
12278,5585,2,3.0,1.0,WSS Malling ,2088.0,2021-12-06 15:58:10.863,117.212.96.115,Active,
12279,5585,2,4.0,1.5,WSS Kah Dogri ,2088.0,2021-12-06 15:58:10.863,117.212.96.115,Active,
12280,5585,2,5.0,2.0,WSS Chulling ,2088.0,2021-12-06 15:58:10.863,117.212.96.115,Active,
12281,5585,2,6.0,2.0,WSS Yangthang ,2088.0,2021-12-06 15:58:10.863,117.212.96.115,Active,
12282,5585,2,7.0,1.0,WSS Chango ,2088.0,2021-12-06 15:58:10.877,117.212.96.115,Active,
12283,5585,2,8.0,1.0,WSS Shalkhar ,2088.0,2021-12-06 15:58:10.877,117.212.96.115,Active,
12284,5585,2,9.0,1.0,WSS Sumra ,2088.0,2021-12-06 15:58:10.877,117.212.96.115,Active,
12285,5585,2,10.0,2.0,WSS Pooh ,2088.0,2021-12-06 15:58:10.877,117.212.96.115,Active,
12286,5585,2,11.0,1.5,WSS Dubling ,2088.0,2021-12-06 15:58:10.893,117.212.96.115,Active,
12287,5585,2,12.0,2.0,WSS Sunnam ,2088.0,2021-12-06 15:58:10.893,117.212.96.115,Active,
12288,5585,2,13.0,2.0,WSS Jangi ,2088.0,2021-12-06 15:58:10.893,117.212.96.115,Active,
12289,5585,2,14.0,1.5,WSS Lippa ,2088.0,2021-12-06 15:58:10.893,117.212.96.115,Active,
12290,5585,2,15.0,2.0,WSS Rarang ,2088.0,2021-12-06 15:58:10.910,117.212.96.115,Active,
12291,5585,2,16.0,2.0,WSS Ribba ,2088.0,2021-12-06 15:58:10.910,117.212.96.115,Active,
12292,5586,1,1.0,15.0,GMSERW pipe 300 mm dia thickness 6.4 mm has been damaged due to heavy land sliding near village Kalswai. ,2136.0,2021-12-13 14:52:11.480,117.215.240.150,Active,
12293,5587,2,8.0,23.0,"GWSS Noon, GWSS Panel Khad to sholi sharog jhinjanu & delath, GWSS Manglad Khad to Kinoo, GWSS Majhgaon, GWSS Kurni nanti tikker, WSS Dofda shah uchi, WSS Maghara Majheoli Koshgar.",2088.0,2021-12-30 13:33:34.623,117.242.109.52,Active,
12294,5588,2,1.0,5.0,WSS Khas Tellangi,2088.0,2022-01-05 15:20:03.487,117.247.208.208,Active,
12295,5588,2,2.0,5.0,WSS Peo Township ,2088.0,2022-01-05 15:20:03.503,117.247.208.208,Active,
12296,5588,2,3.0,4.0,WSS Tellangi group of villages.,2088.0,2022-01-05 15:20:03.503,117.247.208.208,Active,
12297,5588,2,4.0,3.0,WSS Tarkhwa markingram,2088.0,2022-01-05 15:20:03.503,117.247.208.208,Active,
